tweet_id,tweet,mot
9303_tweet.txt,bon je viens de voir la vidéo hassan et franchement wow le pauvre il est vraiment tombé sur une femme vicieuse elle est carrément aller à envoyé des nudes à sa mère weshhh,hassan
9303_tweet.txt,bon je viens de voir la vidéo hassan et franchement wow le pauvre il est vraiment tombé sur une femme vicieuse elle est carrément aller à envoyé des nudes à sa mère weshhh,wow
9303_tweet.txt,bon je viens de voir la vidéo hassan et franchement wow le pauvre il est vraiment tombé sur une femme vicieuse elle est carrément aller à envoyé des nudes à sa mère weshhh,nudes
9303_tweet.txt,bon je viens de voir la vidéo hassan et franchement wow le pauvre il est vraiment tombé sur une femme vicieuse elle est carrément aller à envoyé des nudes à sa mère weshhh,weshhh
25859_tweet.txt,ai vu michael jackson en tt ai cru il était mort starf,michael
25859_tweet.txt,ai vu michael jackson en tt ai cru il était mort starf,jackson
25859_tweet.txt,ai vu michael jackson en tt ai cru il était mort starf,tt
25859_tweet.txt,ai vu michael jackson en tt ai cru il était mort starf,starf
123580_tweet.txt,a me fume le foot feminin est deja inintéressant en plus ça fait  saisons que les lyonnaises gagnent la ldc ça nique encore plus interet tu connais le resultat avant le match,feminin
123580_tweet.txt,a me fume le foot feminin est deja inintéressant en plus ça fait  saisons que les lyonnaises gagnent la ldc ça nique encore plus interet tu connais le resultat avant le match,deja
123580_tweet.txt,a me fume le foot feminin est deja inintéressant en plus ça fait  saisons que les lyonnaises gagnent la ldc ça nique encore plus interet tu connais le resultat avant le match,lyonnaises
123580_tweet.txt,a me fume le foot feminin est deja inintéressant en plus ça fait  saisons que les lyonnaises gagnent la ldc ça nique encore plus interet tu connais le resultat avant le match,ldc
123580_tweet.txt,a me fume le foot feminin est deja inintéressant en plus ça fait  saisons que les lyonnaises gagnent la ldc ça nique encore plus interet tu connais le resultat avant le match,interet
123580_tweet.txt,a me fume le foot feminin est deja inintéressant en plus ça fait  saisons que les lyonnaises gagnent la ldc ça nique encore plus interet tu connais le resultat avant le match,resultat
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,nan
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,footix
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,telefoot
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,stats
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,allrs
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,elegence
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,technik
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,controle
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,pass
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,nik
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,daction
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,pck
216212_tweet.txt,nan est pas de abus car les footix de telefoot regard les stats  allrs sue le joueur est vraiment nul a chier aucune elegence pas de technik rien des controle trop long rater tout les  pass  il nik des centaine daction pck il est nul c tou c une merde,tou
56040_tweet.txt,bamba est à la place de thauvin aucune vanne,bamba
56040_tweet.txt,bamba est à la place de thauvin aucune vanne,thauvin
259895_tweet.txt,pizza nachos and wine une année vreumant,nachos
259895_tweet.txt,pizza nachos and wine une année vreumant,and
259895_tweet.txt,pizza nachos and wine une année vreumant,wine
259895_tweet.txt,pizza nachos and wine une année vreumant,vreumant
219678_tweet.txt,bon bah enfaite on a eu des nouvelles de tout les membres  le jour de anniv de mais sauf jk qui nous a toujours pas montré  un signe de vie,enfaite
219678_tweet.txt,bon bah enfaite on a eu des nouvelles de tout les membres  le jour de anniv de mais sauf jk qui nous a toujours pas montré  un signe de vie,jk
46593_tweet.txt,mddddr de ouf après avoue un lakers clippers est bien aussi surtout que sur la saison les deux sont à égalité crois avait -,mddddr
46593_tweet.txt,mddddr de ouf après avoue un lakers clippers est bien aussi surtout que sur la saison les deux sont à égalité crois avait -,lakers
46593_tweet.txt,mddddr de ouf après avoue un lakers clippers est bien aussi surtout que sur la saison les deux sont à égalité crois avait -,-
96685_tweet.txt,a que contre brest ils arrivent à gagné à extérieur,brest
179815_tweet.txt,je suis choquée vous pouvez dire ce que vous voulez mais ariana vocalement elle est au dessus,ariana
41592_tweet.txt,quelle match de thauvin il est en jambe,thauvin
191051_tweet.txt,- dans le dernier qt un must win game pour les bucks est du jamais vu,-
191051_tweet.txt,- dans le dernier qt un must win game pour les bucks est du jamais vu,qt
191051_tweet.txt,- dans le dernier qt un must win game pour les bucks est du jamais vu,win
191051_tweet.txt,- dans le dernier qt un must win game pour les bucks est du jamais vu,bucks
171099_tweet.txt,hamilton va prendre une pénalité là vraiment allez mourir en faite,hamilton
187235_tweet.txt,greg guillotin il est trop fort  une histoire en  temps,greg
187235_tweet.txt,greg guillotin il est trop fort  une histoire en  temps,guillotin
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,vilipendez
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,big
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,doliprane
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,hydroxychloroquine
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,-comme
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,doliprane-
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,sanofi
81887_tweet.txt,a un truc qui échappe vous vilipendez les big  et le doliprane mais défendez hydroxychloroquine fabriquée -comme le doliprane- par sanofi plus gros labo français et ème mondial avoue avoir du mal à comprendre,ème
107169_tweet.txt,regarde la vidéo de hassan là veux juste vous demander parce que ça me semble bizzare il dit il a fait h de gav et aucun de ses potes à prévenu sa mère même pas camille bon,hassan
107169_tweet.txt,regarde la vidéo de hassan là veux juste vous demander parce que ça me semble bizzare il dit il a fait h de gav et aucun de ses potes à prévenu sa mère même pas camille bon,bizzare
107169_tweet.txt,regarde la vidéo de hassan là veux juste vous demander parce que ça me semble bizzare il dit il a fait h de gav et aucun de ses potes à prévenu sa mère même pas camille bon,h
107169_tweet.txt,regarde la vidéo de hassan là veux juste vous demander parce que ça me semble bizzare il dit il a fait h de gav et aucun de ses potes à prévenu sa mère même pas camille bon,gav
107169_tweet.txt,regarde la vidéo de hassan là veux juste vous demander parce que ça me semble bizzare il dit il a fait h de gav et aucun de ses potes à prévenu sa mère même pas camille bon,camille
111205_tweet.txt,en vrai adebayo fait une série de monstre mais dragic le sert tellement si il chope un contrat à  chiffres est tellement grâce au dragon slovène,adebayo
111205_tweet.txt,en vrai adebayo fait une série de monstre mais dragic le sert tellement si il chope un contrat à  chiffres est tellement grâce au dragon slovène,dragic
173338_tweet.txt,je suis allé au marché  euros le melon si on convertit ça fait  francs le pauvre melon ils se foutent de nous les agriculteurs comme didier giraud  il vaut mieux aller au supermarché,didier
173338_tweet.txt,je suis allé au marché  euros le melon si on convertit ça fait  francs le pauvre melon ils se foutent de nous les agriculteurs comme didier giraud  il vaut mieux aller au supermarché,giraud
263486_tweet.txt,la d all stars même avec mario galaxy  en plus dans la cartouche ça ferai même pas go ils se mettent bien niveau marge,all
263486_tweet.txt,la d all stars même avec mario galaxy  en plus dans la cartouche ça ferai même pas go ils se mettent bien niveau marge,mario
263486_tweet.txt,la d all stars même avec mario galaxy  en plus dans la cartouche ça ferai même pas go ils se mettent bien niveau marge,galaxy
61791_tweet.txt,quand elle dit passe par feuneu  vraiment son flow elle est un,feuneu
61791_tweet.txt,quand elle dit passe par feuneu  vraiment son flow elle est un,flow
223309_tweet.txt,ewi on est l pas de selfie juste le dessin as a treat,ewi
223309_tweet.txt,ewi on est l pas de selfie juste le dessin as a treat,selfie
223309_tweet.txt,ewi on est l pas de selfie juste le dessin as a treat,treat
8514_tweet.txt,il nous donne continho cuisance sane et on verra si sa sera la même chose pfff,continho
8514_tweet.txt,il nous donne continho cuisance sane et on verra si sa sera la même chose pfff,cuisance
8514_tweet.txt,il nous donne continho cuisance sane et on verra si sa sera la même chose pfff,sane
8514_tweet.txt,il nous donne continho cuisance sane et on verra si sa sera la même chose pfff,pfff
224101_tweet.txt,je vais mettre tout le monde accord est une ordure ses complices et ceux qui ont été complaisants ne valent guère mieux mais la indigenistes racialistes identitaires néo-féministes vertsrougesbruns à la manuvre est un enfer pourri,indigenistes
224101_tweet.txt,je vais mettre tout le monde accord est une ordure ses complices et ceux qui ont été complaisants ne valent guère mieux mais la indigenistes racialistes identitaires néo-féministes vertsrougesbruns à la manuvre est un enfer pourri,racialistes
224101_tweet.txt,je vais mettre tout le monde accord est une ordure ses complices et ceux qui ont été complaisants ne valent guère mieux mais la indigenistes racialistes identitaires néo-féministes vertsrougesbruns à la manuvre est un enfer pourri,néo-féministes
224101_tweet.txt,je vais mettre tout le monde accord est une ordure ses complices et ceux qui ont été complaisants ne valent guère mieux mais la indigenistes racialistes identitaires néo-féministes vertsrougesbruns à la manuvre est un enfer pourri,vertsrougesbruns
224101_tweet.txt,je vais mettre tout le monde accord est une ordure ses complices et ceux qui ont été complaisants ne valent guère mieux mais la indigenistes racialistes identitaires néo-féministes vertsrougesbruns à la manuvre est un enfer pourri,manuvre
246776_tweet.txt,bon lena une fois ok mais la ca fait  et on est que le  août,lena
246776_tweet.txt,bon lena une fois ok mais la ca fait  et on est que le  août,ca
192007_tweet.txt,ptdr ils ont pas finis avec les blagues des stmg ptn depuis le temps,ptdr
192007_tweet.txt,ptdr ils ont pas finis avec les blagues des stmg ptn depuis le temps,stmg
192007_tweet.txt,ptdr ils ont pas finis avec les blagues des stmg ptn depuis le temps,ptn
203491_tweet.txt,gênance dans avec pierre palmade  je sais pas si il a bu mais est gros quand même,gênance
203491_tweet.txt,gênance dans avec pierre palmade  je sais pas si il a bu mais est gros quand même,palmade
5407_tweet.txt,ma mère elle voulait me les acheter ce matin avais pas compris que ct ceux de lena ptdrjrrj,ct
5407_tweet.txt,ma mère elle voulait me les acheter ce matin avais pas compris que ct ceux de lena ptdrjrrj,lena
5407_tweet.txt,ma mère elle voulait me les acheter ce matin avais pas compris que ct ceux de lena ptdrjrrj,ptdrjrrj
7860_tweet.txt,les bucks se sont fait éclatés hier la nba sais pas si tu suis,bucks
7860_tweet.txt,les bucks se sont fait éclatés hier la nba sais pas si tu suis,nba
229825_tweet.txt,aurais été énervée aussi ga léta manzel missié se diss je aurais foutu à pied,ga
229825_tweet.txt,aurais été énervée aussi ga léta manzel missié se diss je aurais foutu à pied,léta
229825_tweet.txt,aurais été énervée aussi ga léta manzel missié se diss je aurais foutu à pied,manzel
229825_tweet.txt,aurais été énervée aussi ga léta manzel missié se diss je aurais foutu à pied,missié
229825_tweet.txt,aurais été énervée aussi ga léta manzel missié se diss je aurais foutu à pied,diss
111854_tweet.txt,un message de compassion pour et ses proches ca vous arracherait la gueule,ca
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,perfect
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,benedetto
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,thauvin
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,win
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,collab
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,poto
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,eme
146435_tweet.txt,perfect   benedetto ou thauvin    win   encore une belle collab avec le poto    faites péter les tickets pour cette eme collab  sur      accepté,collab
220531_tweet.txt,hahahaha donc là une pierre de  kg projeté avec vitesse sur le crane d un singe ca va ca leur fera rien,hahahaha
220531_tweet.txt,hahahaha donc là une pierre de  kg projeté avec vitesse sur le crane d un singe ca va ca leur fera rien,kg
220531_tweet.txt,hahahaha donc là une pierre de  kg projeté avec vitesse sur le crane d un singe ca va ca leur fera rien,ca
220531_tweet.txt,hahahaha donc là une pierre de  kg projeté avec vitesse sur le crane d un singe ca va ca leur fera rien,ca
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,akip
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,jdis
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,askip
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,maroua
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,msg
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,kihou
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,edf
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,lena
157642_tweet.txt,akip jdis bien askip maroua a envoyé un msg a richard en traitant kihou de crasseuse a cause de histoire edf et a propos de lena elle a askip dis elle avait des dents pourries,askip
87434_tweet.txt,wine marriage crabs  oukééé,wine
87434_tweet.txt,wine marriage crabs  oukééé,marriage
87434_tweet.txt,wine marriage crabs  oukééé,oukééé
144558_tweet.txt,en plus ça parle de lacazette il a gagné quoi avec lyon bah il a été soulier or quoi,lacazette
144558_tweet.txt,en plus ça parle de lacazette il a gagné quoi avec lyon bah il a été soulier or quoi,lyon
29841_tweet.txt,le rdm a la finale ducoup mujdat a sauté avantskullskull,rdm
29841_tweet.txt,le rdm a la finale ducoup mujdat a sauté avantskullskull,ducoup
29841_tweet.txt,le rdm a la finale ducoup mujdat a sauté avantskullskull,mujdat
29841_tweet.txt,le rdm a la finale ducoup mujdat a sauté avantskullskull,avantskullskull
157128_tweet.txt,il est trop frais oue je fait la bdh et tu vas rien dire et rien faire,oue
157128_tweet.txt,il est trop frais oue je fait la bdh et tu vas rien dire et rien faire,bdh
200054_tweet.txt,ah ouais suarez miskine  son genoux est ko,suarez
200054_tweet.txt,ah ouais suarez miskine  son genoux est ko,miskine
200054_tweet.txt,ah ouais suarez miskine  son genoux est ko,ko
37083_tweet.txt,de toute façon ça sert à rien de débattre epic games sont incompétents comment je rêverai que riot achète fortnite,epic
37083_tweet.txt,de toute façon ça sert à rien de débattre epic games sont incompétents comment je rêverai que riot achète fortnite,games
37083_tweet.txt,de toute façon ça sert à rien de débattre epic games sont incompétents comment je rêverai que riot achète fortnite,riot
37083_tweet.txt,de toute façon ça sert à rien de débattre epic games sont incompétents comment je rêverai que riot achète fortnite,fortnite
23874_tweet.txt,mdrr les gens qui vote silhouette es sur a  que la plus part ont vu naruto sur netflix,mdrr
23874_tweet.txt,mdrr les gens qui vote silhouette es sur a  que la plus part ont vu naruto sur netflix,naruto
23874_tweet.txt,mdrr les gens qui vote silhouette es sur a  que la plus part ont vu naruto sur netflix,netflix
241233_tweet.txt,stmg en tendance ça a grave activé mon fight or flight mode jle prends bcp trop personnellement alors que ça fait deux ans que ai le bac sjsdskd,stmg
241233_tweet.txt,stmg en tendance ça a grave activé mon fight or flight mode jle prends bcp trop personnellement alors que ça fait deux ans que ai le bac sjsdskd,fight
241233_tweet.txt,stmg en tendance ça a grave activé mon fight or flight mode jle prends bcp trop personnellement alors que ça fait deux ans que ai le bac sjsdskd,flight
241233_tweet.txt,stmg en tendance ça a grave activé mon fight or flight mode jle prends bcp trop personnellement alors que ça fait deux ans que ai le bac sjsdskd,jle
241233_tweet.txt,stmg en tendance ça a grave activé mon fight or flight mode jle prends bcp trop personnellement alors que ça fait deux ans que ai le bac sjsdskd,bcp
241233_tweet.txt,stmg en tendance ça a grave activé mon fight or flight mode jle prends bcp trop personnellement alors que ça fait deux ans que ai le bac sjsdskd,sjsdskd
93305_tweet.txt,mais vous vous prenez pour qui à parler de la santé des meufs sur le  je suis prête à parier que  sont en meilleure santé que moi mais quand on fait kg visiblement la santé autrui ne vous préoccupe plus trop vous et votre grossophobie,kg
93305_tweet.txt,mais vous vous prenez pour qui à parler de la santé des meufs sur le  je suis prête à parier que  sont en meilleure santé que moi mais quand on fait kg visiblement la santé autrui ne vous préoccupe plus trop vous et votre grossophobie,grossophobie
249151_tweet.txt,fais une photo de plus loin je veux voir tt le sac il est mim le pins de astro mes pins je les mets sur ma valise,tt
249151_tweet.txt,fais une photo de plus loin je veux voir tt le sac il est mim le pins de astro mes pins je les mets sur ma valise,mim
180755_tweet.txt,est une vraie question  est nous  les fachos  ou est vous  la gauchiasse   ou encore les blm et consurs  les chances pour la france qui avez constitué cette liste,gauchiasse
180755_tweet.txt,est une vraie question  est nous  les fachos  ou est vous  la gauchiasse   ou encore les blm et consurs  les chances pour la france qui avez constitué cette liste,blm
180755_tweet.txt,est une vraie question  est nous  les fachos  ou est vous  la gauchiasse   ou encore les blm et consurs  les chances pour la france qui avez constitué cette liste,consurs
180755_tweet.txt,est une vraie question  est nous  les fachos  ou est vous  la gauchiasse   ou encore les blm et consurs  les chances pour la france qui avez constitué cette liste,france
81096_tweet.txt,dit le tout de suite si aime pas brest ça éviterai de passer pour un con,brest
10734_tweet.txt,carla sa mère la lâcher dans la tvr à ans pour se faire cocufié par kevin ans elle a pas eu de père pour lui mettre des claque c estt normal elle est mal élevé d ou une mère lâché son enfant dans la nature a cet âge sans l accompagnement,carla
10734_tweet.txt,carla sa mère la lâcher dans la tvr à ans pour se faire cocufié par kevin ans elle a pas eu de père pour lui mettre des claque c estt normal elle est mal élevé d ou une mère lâché son enfant dans la nature a cet âge sans l accompagnement,tvr
10734_tweet.txt,carla sa mère la lâcher dans la tvr à ans pour se faire cocufié par kevin ans elle a pas eu de père pour lui mettre des claque c estt normal elle est mal élevé d ou une mère lâché son enfant dans la nature a cet âge sans l accompagnement,kevin
10734_tweet.txt,carla sa mère la lâcher dans la tvr à ans pour se faire cocufié par kevin ans elle a pas eu de père pour lui mettre des claque c estt normal elle est mal élevé d ou une mère lâché son enfant dans la nature a cet âge sans l accompagnement,estt
1999_tweet.txt,sah what a pleasure de taper mon meilleur karaoké devant le générique du premier vlog août les vacances peuvent enfin commencer grâce à lena,sah
1999_tweet.txt,sah what a pleasure de taper mon meilleur karaoké devant le générique du premier vlog août les vacances peuvent enfin commencer grâce à lena,what
1999_tweet.txt,sah what a pleasure de taper mon meilleur karaoké devant le générique du premier vlog août les vacances peuvent enfin commencer grâce à lena,pleasure
1999_tweet.txt,sah what a pleasure de taper mon meilleur karaoké devant le générique du premier vlog août les vacances peuvent enfin commencer grâce à lena,vlog
1999_tweet.txt,sah what a pleasure de taper mon meilleur karaoké devant le générique du premier vlog août les vacances peuvent enfin commencer grâce à lena,lena
204374_tweet.txt,danilo quel enfoire quand même,danilo
204374_tweet.txt,danilo quel enfoire quand même,enfoire
7156_tweet.txt,est con ai galeré pour en acheter une pendant le confinement aurais pris la tienne avec plaisir par conte trop envie de link ton compte sur ma switch juste pour mario kart et mario maker,galeré
7156_tweet.txt,est con ai galeré pour en acheter une pendant le confinement aurais pris la tienne avec plaisir par conte trop envie de link ton compte sur ma switch juste pour mario kart et mario maker,link
7156_tweet.txt,est con ai galeré pour en acheter une pendant le confinement aurais pris la tienne avec plaisir par conte trop envie de link ton compte sur ma switch juste pour mario kart et mario maker,switch
7156_tweet.txt,est con ai galeré pour en acheter une pendant le confinement aurais pris la tienne avec plaisir par conte trop envie de link ton compte sur ma switch juste pour mario kart et mario maker,mario
7156_tweet.txt,est con ai galeré pour en acheter une pendant le confinement aurais pris la tienne avec plaisir par conte trop envie de link ton compte sur ma switch juste pour mario kart et mario maker,mario
7156_tweet.txt,est con ai galeré pour en acheter une pendant le confinement aurais pris la tienne avec plaisir par conte trop envie de link ton compte sur ma switch juste pour mario kart et mario maker,maker
236867_tweet.txt,imagine bucks remonte non je rigole  mais imagine quand même,bucks
217535_tweet.txt,laurence à brest  depuis  heures on voit partout donner son avis sur tout il est définitivement cramé et on veut plus voir sa tronche il profite de sa retraite anticipée limite il défile le et il rentre chez lui,laurence
217535_tweet.txt,laurence à brest  depuis  heures on voit partout donner son avis sur tout il est définitivement cramé et on veut plus voir sa tronche il profite de sa retraite anticipée limite il défile le et il rentre chez lui,brest
268518_tweet.txt,le culot pierre et hibiscus en bii reveille toi fils de pute,bii
268518_tweet.txt,le culot pierre et hibiscus en bii reveille toi fils de pute,reveille
264235_tweet.txt,ouipui,ouipui
190874_tweet.txt,ouais ok je crois il y avait un jeux qui est sorti uniquement sur le microsoft store il y a - and mais je ne me souviens plus du nom de ce jeux steam et epic ne sont pas des os contrairement à windows a un moment ou un autre ils vont bien devoir travailler avec microsoft,microsoft
190874_tweet.txt,ouais ok je crois il y avait un jeux qui est sorti uniquement sur le microsoft store il y a - and mais je ne me souviens plus du nom de ce jeux steam et epic ne sont pas des os contrairement à windows a un moment ou un autre ils vont bien devoir travailler avec microsoft,-
190874_tweet.txt,ouais ok je crois il y avait un jeux qui est sorti uniquement sur le microsoft store il y a - and mais je ne me souviens plus du nom de ce jeux steam et epic ne sont pas des os contrairement à windows a un moment ou un autre ils vont bien devoir travailler avec microsoft,and
190874_tweet.txt,ouais ok je crois il y avait un jeux qui est sorti uniquement sur le microsoft store il y a - and mais je ne me souviens plus du nom de ce jeux steam et epic ne sont pas des os contrairement à windows a un moment ou un autre ils vont bien devoir travailler avec microsoft,steam
190874_tweet.txt,ouais ok je crois il y avait un jeux qui est sorti uniquement sur le microsoft store il y a - and mais je ne me souviens plus du nom de ce jeux steam et epic ne sont pas des os contrairement à windows a un moment ou un autre ils vont bien devoir travailler avec microsoft,epic
190874_tweet.txt,ouais ok je crois il y avait un jeux qui est sorti uniquement sur le microsoft store il y a - and mais je ne me souviens plus du nom de ce jeux steam et epic ne sont pas des os contrairement à windows a un moment ou un autre ils vont bien devoir travailler avec microsoft,windows
190874_tweet.txt,ouais ok je crois il y avait un jeux qui est sorti uniquement sur le microsoft store il y a - and mais je ne me souviens plus du nom de ce jeux steam et epic ne sont pas des os contrairement à windows a un moment ou un autre ils vont bien devoir travailler avec microsoft,microsoft
72305_tweet.txt,tu regardes pas les matchs y a plein de truc que sanson sait pas faire construire controler le ballon correctement il a plein de défauts,sanson
72305_tweet.txt,tu regardes pas les matchs y a plein de truc que sanson sait pas faire construire controler le ballon correctement il a plein de défauts,controler
200418_tweet.txt,le high kick  est jess qui a frappé carla  aime bien ça,high
200418_tweet.txt,le high kick  est jess qui a frappé carla  aime bien ça,jess
200418_tweet.txt,le high kick  est jess qui a frappé carla  aime bien ça,carla
214573_tweet.txt,totalement vrai adore bts mais pour une fois que astro  ont la possibilité de gagné un win je vais pas me gêner juste pck a bts,bts
214573_tweet.txt,totalement vrai adore bts mais pour une fois que astro  ont la possibilité de gagné un win je vais pas me gêner juste pck a bts,win
214573_tweet.txt,totalement vrai adore bts mais pour une fois que astro  ont la possibilité de gagné un win je vais pas me gêner juste pck a bts,pck
214573_tweet.txt,totalement vrai adore bts mais pour une fois que astro  ont la possibilité de gagné un win je vais pas me gêner juste pck a bts,bts
62920_tweet.txt,comment il est timide kpri dans bail  sneakers jsavais pas était a ce point,kpri
62920_tweet.txt,comment il est timide kpri dans bail  sneakers jsavais pas était a ce point,sneakers
62920_tweet.txt,comment il est timide kpri dans bail  sneakers jsavais pas était a ce point,jsavais
66345_tweet.txt,antoine conté est devenu calme heunn,antoine
66345_tweet.txt,antoine conté est devenu calme heunn,heunn
76265_tweet.txt,ai trop le seum ai commander une perruque sur aliexpress elle devait arriver hier eh aime pas les bêtises,seum
76265_tweet.txt,ai trop le seum ai commander une perruque sur aliexpress elle devait arriver hier eh aime pas les bêtises,aliexpress
133939_tweet.txt,faut faire quelque chose là team twitter partager  roubaix faite quelque chose,twitter
133939_tweet.txt,faut faire quelque chose là team twitter partager  roubaix faite quelque chose,roubaix
164690_tweet.txt,vraiment jsuis tro attaché au  joueurs y a peut être une légère préférence pour lacazette mais elle est infime,jsuis
164690_tweet.txt,vraiment jsuis tro attaché au  joueurs y a peut être une légère préférence pour lacazette mais elle est infime,tro
164690_tweet.txt,vraiment jsuis tro attaché au  joueurs y a peut être une légère préférence pour lacazette mais elle est infime,lacazette
123807_tweet.txt,en vrai si tu préfères ulquiorra ok mais si tu veux gardé ta pp je changeee,ulquiorra
123807_tweet.txt,en vrai si tu préfères ulquiorra ok mais si tu veux gardé ta pp je changeee,pp
